,contour,moments,area_pixels,area_Hm^2
151,"[[[1407  819]]

 [[1402  833]]

 [[1401  845]]

 [[1397  848]]

 [[1392  848]]

 [[1388  857]]

 [[1376  863]]

 [[1367  872]]

 [[1361  872]]

 [[1357  877]]

 [[1352  878]]

 [[1347  885]]

 [[1346  890]]

 [[1355  901]]

 [[1363  906]]

 [[1367  913]]

 [[1369  913]]

 [[1379  924]]

 [[1381  924]]

 [[1388  931]]

 [[1402  931]]

 [[1407  929]]

 [[1414  930]]

 [[1420  926]]

 [[1427  926]]

 [[1434  915]]

 [[1445  904]]

 [[1459  903]]

 [[1463  909]]

 [[1463  912]]

 [[1460  915]]

 [[1451  915]]

 [[1444  919]]

 [[1439  926]]

 [[1436  934]]

 [[1436  952]]

 [[1441  972]]

 [[1444  977]]

 [[1453  982]]

 [[1459  982]]

 [[1466  974]]

 [[1472  974]]

 [[1477  984]]

 [[1483  987]]

 [[1485  995]]

 [[1490 1000]]

 [[1490 1002]]

 [[1494 1002]]

 [[1491  997]]

 [[1491  993]]

 [[1494  988]]

 [[1492  984]]

 [[1489  983]]

 [[1491  972]]

 [[1496  962]]

 [[1500  945]]

 [[1496  937]]

 [[1485  937]]

 [[1482  934]]

 [[1482  930]]

 [[1488  925]]

 [[1488  922]]

 [[1478  914]]

 [[1470  914]]

 [[1465  909]]

 [[1467  905]]

 [[1477  903]]

 [[1480  901]]

 [[1479  897]]

 [[1468  898]]

 [[1464  895]]

 [[1464  891]]

 [[1470  885]]

 [[1470  879]]

 [[1464  869]]

 [[1461  870]]

 [[1461  874]]

 [[1457  880]]

 [[1449  880]]

 [[1442  875]]

 [[1441  871]]

 [[1437  871]]

 [[1433  867]]

 [[1433  863]]

 [[1442  856]]

 [[1434  846]]

 [[1429  828]]

 [[1418  821]]]","[1427, 905]",10913.0,1993.023595587698
152,"[[[1961 1164]]

 [[1958 1164]]

 [[1948 1171]]

 [[1944 1171]]

 [[1942 1184]]

 [[1939 1185]]

 [[1939 1187]]

 [[1941 1189]]

 [[1942 1184]]

 [[1946 1184]]

 [[1949 1187]]

 [[1950 1196]]

 [[1948 1200]]

 [[1958 1200]]

 [[1959 1198]]

 [[1964 1198]]

 [[1969 1195]]

 [[1965 1189]]

 [[1964 1179]]

 [[1961 1174]]]","[1955, 1183]",581.0,106.10709328658047
153,"[[[2180 1162]]

 [[2177 1163]]

 [[2175 1168]]

 [[2178 1168]]

 [[2183 1172]]

 [[2186 1178]]

 [[2186 1186]]

 [[2183 1189]]

 [[2175 1188]]

 [[2169 1184]]

 [[2170 1195]]

 [[2173 1200]]

 [[2178 1203]]

 [[2188 1205]]

 [[2198 1200]]

 [[2201 1196]]

 [[2201 1189]]

 [[2198 1185]]

 [[2196 1178]]

 [[2192 1174]]

 [[2186 1163]]]","[2186, 1187]",708.5,129.39221272554605
154,"[[[2117 1160]]

 [[2112 1165]]

 [[2118 1180]]

 [[2117 1193]]

 [[2113 1209]]

 [[2117 1216]]

 [[2124 1220]]

 [[2139 1221]]

 [[2151 1214]]

 [[2154 1209]]

 [[2154 1201]]

 [[2144 1188]]

 [[2142 1183]]

 [[2133 1174]]

 [[2128 1162]]

 [[2122 1162]]

 [[2120 1160]]]","[2130, 1195]",1623.5,296.49718752282854
155,"[[[2200 1147]]

 [[2198 1151]]

 [[2198 1165]]

 [[2203 1171]]

 [[2207 1181]]

 [[2207 1185]]

 [[2213 1190]]

 [[2227 1190]]

 [[2232 1183]]

 [[2229 1167]]

 [[2208 1147]]]","[2214, 1169]",965.5,176.32770837899042
156,"[[[2053 1134]]

 [[2053 1139]]

 [[2055 1142]]

 [[2055 1148]]

 [[2062 1158]]

 [[2069 1163]]

 [[2072 1169]]

 [[2078 1169]]

 [[2084 1165]]

 [[2088 1165]]

 [[2089 1158]]

 [[2086 1160]]

 [[2085 1163]]

 [[2083 1163]]

 [[2078 1158]]

 [[2081 1150]]

 [[2078 1139]]

 [[2072 1138]]

 [[2067 1142]]

 [[2063 1142]]

 [[2057 1135]]]","[2069, 1151]",604.5,110.39886039886039
157,"[[[2098 1001]]

 [[2096 1005]]

 [[2097 1013]]

 [[2095 1015]]

 [[2095 1030]]

 [[2097 1038]]

 [[2107 1052]]

 [[2107 1060]]

 [[2119 1081]]

 [[2117 1087]]

 [[2116 1100]]

 [[2107 1108]]

 [[2108 1112]]

 [[2111 1112]]

 [[2116 1119]]

 [[2116 1132]]

 [[2114 1136]]

 [[2117 1141]]

 [[2144 1150]]

 [[2149 1147]]

 [[2144 1125]]

 [[2130 1108]]

 [[2130 1104]]

 [[2132 1102]]

 [[2137 1102]]

 [[2138 1097]]

 [[2116 1063]]

 [[2116 1053]]

 [[2112 1043]]

 [[2113 1037]]

 [[2124 1030]]

 [[2126 1027]]

 [[2126 1023]]

 [[2117 1022]]

 [[2116 1025]]

 [[2112 1028]]

 [[2105 1026]]

 [[2103 1024]]

 [[2103 1020]]

 [[2110 1014]]

 [[2110 1012]]

 [[2103 1007]]

 [[2101 1001]]]","[2120, 1087]",2472.0,451.45737453429757
158,"[[[2023  971]]

 [[2021  980]]

 [[2016  986]]

 [[2007  985]]

 [[2010  990]]

 [[2008  998]]

 [[2009 1004]]

 [[2007 1007]]

 [[2005 1007]]

 [[1999 1012]]

 [[1999 1017]]

 [[2008 1027]]

 [[2011 1041]]

 [[2017 1053]]

 [[2017 1057]]

 [[2015 1060]]

 [[2020 1061]]

 [[2024 1065]]

 [[2026 1070]]

 [[2038 1086]]

 [[2037 1089]]

 [[2031 1090]]

 [[2031 1093]]

 [[2034 1094]]

 [[2037 1092]]

 [[2042 1092]]

 [[2047 1097]]

 [[2047 1110]]

 [[2050 1113]]

 [[2057 1116]]

 [[2062 1121]]

 [[2071 1120]]

 [[2079 1124]]

 [[2086 1125]]

 [[2094 1113]]

 [[2094 1103]]

 [[2092 1095]]

 [[2087 1090]]

 [[2087 1084]]

 [[2082 1077]]

 [[2081 1067]]

 [[2076 1058]]

 [[2078 1050]]

 [[2076 1048]]

 [[2069 1050]]

 [[2066 1047]]

 [[2063 1036]]

 [[2065 1023]]

 [[2062 1023]]

 [[2060 1026]]

 [[2058 1026]]

 [[2054 1022]]

 [[2048 1004]]

 [[2040  993]]

 [[2037  985]]

 [[2030  977]]

 [[2030  975]]]","[2046, 1053]",6760.0,1234.567901234568
159,"[[[2220 1127]]

 [[2221 1132]]

 [[2215 1138]]

 [[2215 1143]]

 [[2224 1153]]

 [[2234 1161]]

 [[2249 1161]]

 [[2258 1157]]

 [[2266 1150]]

 [[2264 1143]]

 [[2253 1139]]

 [[2247 1135]]

 [[2240 1124]]

 [[2236 1122]]

 [[2227 1123]]]","[2238, 1143]",1253.5,228.92468405288918
160,"[[[2335 1091]]

 [[2335 1100]]

 [[2337 1104]]

 [[2348 1105]]

 [[2353 1114]]

 [[2349 1122]]

 [[2343 1122]]

 [[2339 1118]]

 [[2340 1126]]

 [[2352 1134]]

 [[2361 1134]]

 [[2371 1128]]

 [[2373 1125]]

 [[2373 1119]]

 [[2366 1103]]

 [[2364 1102]]

 [[2361 1096]]

 [[2354 1090]]

 [[2338 1089]]]","[2354, 1111]",1036.0,189.2030097158302
161,"[[[2323 1084]]

 [[2319 1083]]

 [[2315 1079]]

 [[2304 1079]]

 [[2300 1082]]

 [[2302 1088]]

 [[2304 1088]]

 [[2305 1086]]

 [[2310 1086]]

 [[2313 1090]]

 [[2313 1093]]

 [[2306 1100]]

 [[2305 1104]]

 [[2302 1104]]

 [[2299 1101]]

 [[2299 1096]]

 [[2295 1096]]

 [[2289 1100]]

 [[2287 1105]]

 [[2283 1105]]

 [[2278 1112]]

 [[2280 1117]]

 [[2280 1126]]

 [[2277 1134]]

 [[2271 1138]]

 [[2271 1141]]

 [[2281 1140]]

 [[2284 1135]]

 [[2294 1140]]

 [[2302 1141]]

 [[2317 1136]]

 [[2325 1128]]

 [[2330 1119]]

 [[2330 1107]]

 [[2328 1096]]]","[2304, 1114]",2179.0,397.94725692161586
162,"[[[2406 1070]]

 [[2403 1070]]

 [[2403 1075]]

 [[2400 1078]]

 [[2388 1084]]

 [[2372 1083]]

 [[2367 1087]]

 [[2367 1093]]

 [[2373 1102]]

 [[2379 1118]]

 [[2386 1125]]

 [[2395 1129]]

 [[2408 1128]]

 [[2419 1117]]

 [[2420 1104]]

 [[2415 1097]]

 [[2408 1079]]

 [[2405 1075]]]","[2395, 1102]",1917.5,350.18993352326686
163,"[[[2419 1058]]

 [[2414 1063]]

 [[2412 1069]]

 [[2417 1079]]

 [[2419 1087]]

 [[2421 1089]]

 [[2423 1098]]

 [[2431 1108]]

 [[2446 1109]]

 [[2458 1105]]

 [[2473 1091]]

 [[2475 1085]]

 [[2475 1075]]

 [[2471 1064]]

 [[2462 1055]]

 [[2446 1052]]

 [[2433 1052]]]","[2444, 1078]",2730.5,498.66681276937686
164,"[[[2330 1067]]

 [[2345 1081]]

 [[2359 1082]]

 [[2364 1080]]

 [[2375 1068]]

 [[2382 1068]]

 [[2387 1065]]

 [[2390 1065]]

 [[2396 1060]]

 [[2406 1060]]

 [[2419 1047]]

 [[2417 1047]]

 [[2416 1044]]

 [[2405 1047]]

 [[2403 1052]]

 [[2399 1055]]

 [[2399 1059]]

 [[2397 1060]]

 [[2396 1058]]

 [[2384 1054]]

 [[2380 1051]]

 [[2382 1049]]

 [[2381 1042]]

 [[2380 1044]]

 [[2378 1044]]

 [[2378 1050]]

 [[2380 1051]]

 [[2379 1060]]

 [[2376 1064]]

 [[2373 1064]]

 [[2366 1057]]

 [[2364 1044]]

 [[2357 1037]]

 [[2355 1041]]

 [[2350 1044]]

 [[2335 1045]]

 [[2335 1053]]

 [[2331 1060]]]","[2361, 1060]",1666.5,304.350208196362
165,"[[[2435  986]]

 [[2433  988]]

 [[2433  991]]

 [[2438  998]]

 [[2439 1004]]

 [[2437 1008]]

 [[2434 1009]]

 [[2432 1002]]

 [[2426  995]]

 [[2423  999]]

 [[2422 1008]]

 [[2418 1013]]

 [[2419 1020]]

 [[2421 1021]]

 [[2425 1019]]

 [[2427 1021]]

 [[2431 1031]]

 [[2441 1039]]

 [[2441 1044]]

 [[2467 1044]]

 [[2474 1037]]

 [[2476 1032]]

 [[2473 1021]]

 [[2471 1020]]

 [[2470 1024]]

 [[2467 1027]]

 [[2465 1027]]

 [[2462 1024]]

 [[2460 1012]]

 [[2455 1005]]

 [[2446  996]]

 [[2442  989]]]","[2446, 1020]",1736.5,317.1341953393235
166,"[[[2221  909]]

 [[2223  918]]

 [[2226  922]]

 [[2231  924]]

 [[2239  941]]

 [[2247  952]]

 [[2249  959]]

 [[2254  966]]

 [[2257  980]]

 [[2264  986]]

 [[2273  998]]

 [[2273 1008]]

 [[2280 1013]]

 [[2283 1024]]

 [[2289 1031]]

 [[2292 1040]]

 [[2302 1047]]

 [[2308 1047]]

 [[2310 1049]]

 [[2315 1065]]

 [[2319 1072]]

 [[2322 1073]]

 [[2323 1067]]

 [[2315 1055]]

 [[2314 1028]]

 [[2312 1022]]

 [[2313 1004]]

 [[2306  990]]

 [[2302  972]]

 [[2300  972]]

 [[2294  966]]

 [[2287  952]]

 [[2274  938]]

 [[2272  933]]

 [[2274  913]]

 [[2271  911]]

 [[2273  915]]

 [[2271  916]]

 [[2270  928]]

 [[2268  930]]

 [[2257  935]]

 [[2247  935]]

 [[2231  923]]

 [[2225  910]]]","[2281, 984]",4365.5,797.2642267514062
167,"[[[2127  836]]

 [[2130  841]]

 [[2131  850]]

 [[2126  851]]

 [[2125  861]]

 [[2122  862]]

 [[2119  866]]

 [[2119  878]]

 [[2116  883]]

 [[2117  889]]

 [[2119  891]]

 [[2118  902]]

 [[2113  907]]

 [[2116  934]]

 [[2112  939]]

 [[2108  939]]

 [[2104  935]]

 [[2103  922]]

 [[2100  915]]

 [[2100  907]]

 [[2098  904]]

 [[2094  887]]

 [[2083  878]]

 [[2070  876]]

 [[2068  874]]

 [[2060  875]]

 [[2054  881]]

 [[2053  884]]

 [[2058  897]]

 [[2066  903]]

 [[2066  921]]

 [[2064  923]]

 [[2059  923]]

 [[2053  918]]

 [[2048  909]]

 [[2044  908]]

 [[2040  914]]

 [[2040  921]]

 [[2035  925]]

 [[2032  930]]

 [[2039  937]]

 [[2038  953]]

 [[2043  969]]

 [[2057  987]]

 [[2060  994]]

 [[2064  995]]

 [[2069 1000]]

 [[2074 1009]]

 [[2078 1011]]

 [[2082 1017]]

 [[2085 1017]]

 [[2086 1013]]

 [[2075 1002]]

 [[2075  989]]

 [[2083  981]]

 [[2083  977]]

 [[2079  971]]

 [[2079  967]]

 [[2087  960]]

 [[2088  952]]

 [[2091  949]]

 [[2093  949]]

 [[2097  952]]

 [[2101  959]]

 [[2101  964]]

 [[2094  970]]

 [[2092  978]]

 [[2092  987]]

 [[2089  990]]

 [[2089  993]]

 [[2095  995]]

 [[2099  994]]

 [[2105  988]]

 [[2110  986]]

 [[2112  972]]

 [[2116  968]]

 [[2122  971]]

 [[2123  981]]

 [[2119  993]]

 [[2115  998]]

 [[2115 1001]]

 [[2127 1007]]

 [[2130 1012]]

 [[2130 1019]]

 [[2143 1031]]

 [[2147 1043]]

 [[2151 1051]]

 [[2154 1053]]

 [[2155 1046]]

 [[2153 1041]]

 [[2153 1027]]

 [[2144 1004]]

 [[2144  993]]

 [[2139  980]]

 [[2126  972]]

 [[2123  949]]

 [[2126  944]]

 [[2133  939]]

 [[2138  940]]

 [[2147  937]]

 [[2156  937]]

 [[2162  941]]

 [[2162  947]]

 [[2159  950]]

 [[2155  951]]

 [[2153  970]]

 [[2161  974]]

 [[2164  979]]

 [[2162  990]]

 [[2165  995]]

 [[2165 1004]]

 [[2169 1015]]

 [[2169 1025]]

 [[2173 1030]]

 [[2178 1032]]

 [[2182 1036]]

 [[2184 1041]]

 [[2186 1057]]

 [[2188 1062]]

 [[2187 1075]]

 [[2189 1084]]

 [[2196 1092]]

 [[2196 1103]]

 [[2194 1105]]

 [[2186 1105]]

 [[2182 1102]]

 [[2173 1102]]

 [[2168 1092]]

 [[2168 1084]]

 [[2160 1080]]

 [[2158 1075]]

 [[2152 1074]]

 [[2146 1076]]

 [[2140 1073]]

 [[2141 1069]]

 [[2138 1068]]

 [[2140 1066]]

 [[2140 1063]]

 [[2130 1048]]

 [[2126 1047]]

 [[2120 1051]]

 [[2120 1054]]

 [[2138 1066]]

 [[2137 1068]]

 [[2135 1068]]

 [[2135 1070]]

 [[2143 1078]]

 [[2143 1083]]

 [[2145 1086]]

 [[2145 1097]]

 [[2143 1102]]

 [[2146 1106]]

 [[2146 1112]]

 [[2144 1115]]

 [[2145 1119]]

 [[2159 1139]]

 [[2163 1149]]

 [[2170 1154]]

 [[2179 1154]]

 [[2185 1152]]

 [[2190 1144]]

 [[2190 1135]]

 [[2177 1131]]

 [[2171 1126]]

 [[2168 1119]]

 [[2166 1118]]

 [[2166 1112]]

 [[2168 1107]]

 [[2173 1105]]

 [[2180 1112]]

 [[2184 1120]]

 [[2195 1127]]

 [[2200 1138]]

 [[2206 1136]]

 [[2211 1125]]

 [[2217 1118]]

 [[2231 1115]]

 [[2247 1115]]

 [[2259 1113]]

 [[2270 1108]]

 [[2278 1098]]

 [[2284 1081]]

 [[2284 1076]]

 [[2281 1070]]

 [[2280 1063]]

 [[2281 1047]]

 [[2277 1039]]

 [[2260 1021]]

 [[2257 1006]]

 [[2249  988]]

 [[2242  978]]

 [[2230  966]]

 [[2227  958]]

 [[2227  953]]

 [[2232  948]]

 [[2224  938]]

 [[2223  934]]

 [[2219  930]]

 [[2215  922]]

 [[2202  907]]

 [[2196  909]]

 [[2188  909]]

 [[2184  907]]

 [[2178  900]]

 [[2174  899]]

 [[2168  893]]

 [[2162  876]]

 [[2157  869]]

 [[2153  867]]

 [[2151  868]]

 [[2153  872]]

 [[2152  886]]

 [[2157  894]]

 [[2157  897]]

 [[2154  902]]

 [[2149  922]]

 [[2140  931]]

 [[2127  931]]

 [[2122  926]]

 [[2118  909]]

 [[2119  904]]

 [[2122  900]]

 [[2126  899]]

 [[2129  902]]

 [[2130  907]]

 [[2134  909]]

 [[2138  908]]

 [[2142  901]]

 [[2142  895]]

 [[2132  888]]

 [[2131  883]]

 [[2133  880]]

 [[2127  874]]

 [[2124  867]]

 [[2124  863]]

 [[2129  862]]

 [[2131  854]]

 [[2130  851]]

 [[2135  850]]

 [[2133  839]]]","[2171, 1001]",29314.5,5353.659872890642
168,"[[[2232  709]]

 [[2232  728]]

 [[2227  732]]

 [[2227  734]]

 [[2234  739]]

 [[2234  743]]

 [[2232  746]]

 [[2233  751]]

 [[2242  748]]

 [[2250  752]]

 [[2250  756]]

 [[2256  767]]

 [[2255  772]]

 [[2251  777]]

 [[2252  788]]

 [[2260  793]]

 [[2263  799]]

 [[2263  803]]

 [[2266  806]]

 [[2292  805]]

 [[2298  803]]

 [[2302  804]]

 [[2305  808]]

 [[2305  820]]

 [[2303  822]]

 [[2302  829]]

 [[2297  835]]

 [[2291  835]]

 [[2286  838]]

 [[2276  838]]

 [[2277  848]]

 [[2284  850]]

 [[2287  856]]

 [[2287  867]]

 [[2289  870]]

 [[2289  878]]

 [[2287  883]]

 [[2283  888]]

 [[2279  890]]

 [[2271  887]]

 [[2262  886]]

 [[2257  879]]

 [[2253  877]]

 [[2250  873]]

 [[2251  864]]

 [[2244  858]]

 [[2241  839]]

 [[2234  831]]

 [[2233  822]]

 [[2225  822]]

 [[2222  818]]

 [[2222  804]]

 [[2224  799]]

 [[2230  795]]

 [[2234  795]]

 [[2236  797]]

 [[2235  820]]

 [[2239  820]]

 [[2244  812]]

 [[2248  812]]

 [[2255  819]]

 [[2255  823]]

 [[2260  827]]

 [[2262  827]]

 [[2265  823]]

 [[2265  821]]

 [[2257  812]]

 [[2255  812]]

 [[2252  808]]

 [[2248  797]]

 [[2244  791]]

 [[2244  783]]

 [[2247  773]]

 [[2245  761]]

 [[2242  759]]

 [[2238  769]]

 [[2233  767]]

 [[2229  768]]

 [[2225  780]]

 [[2218  791]]

 [[2220  799]]

 [[2220  808]]

 [[2212  823]]

 [[2210  830]]

 [[2205  836]]

 [[2210  842]]

 [[2210  860]]

 [[2215  857]]

 [[2226  858]]

 [[2228  860]]

 [[2229  865]]

 [[2234  871]]

 [[2234  878]]

 [[2239  883]]

 [[2239  885]]

 [[2241  887]]

 [[2244  887]]

 [[2246  885]]

 [[2252  886]]

 [[2259  893]]

 [[2262  903]]

 [[2265  902]]

 [[2266  899]]

 [[2272  894]]

 [[2275  894]]

 [[2284  900]]

 [[2287  906]]

 [[2287  913]]

 [[2291  918]]

 [[2291  928]]

 [[2298  933]]

 [[2303  943]]

 [[2303  948]]

 [[2310  961]]

 [[2310  964]]

 [[2306  970]]

 [[2315  971]]

 [[2319  975]]

 [[2339 1002]]

 [[2345 1003]]

 [[2353 1010]]

 [[2354 1021]]

 [[2357 1028]]

 [[2361 1029]]

 [[2367 1035]]

 [[2372 1037]]

 [[2372 1027]]

 [[2368 1023]]

 [[2363 1025]]

 [[2360 1022]]

 [[2360 1016]]

 [[2364 1014]]

 [[2364 1012]]

 [[2359 1004]]

 [[2362  994]]

 [[2358  987]]

 [[2356  979]]

 [[2356  959]]

 [[2349  937]]

 [[2350  920]]

 [[2354  914]]

 [[2356  914]]

 [[2362  920]]

 [[2370  931]]

 [[2368  936]]

 [[2371  941]]

 [[2372  949]]

 [[2381  962]]

 [[2383  962]]

 [[2383  955]]

 [[2377  951]]

 [[2373  932]]

 [[2371  931]]

 [[2371  921]]

 [[2369  914]]

 [[2370  902]]

 [[2364  894]]

 [[2364  880]]

 [[2366  878]]

 [[2366  873]]

 [[2364  873]]

 [[2360  869]]

 [[2350  849]]

 [[2348  841]]

 [[2344  835]]

 [[2344  811]]

 [[2342  808]]

 [[2341  800]]

 [[2338  796]]

 [[2333  796]]

 [[2328  791]]

 [[2325  785]]

 [[2324  778]]

 [[2315  775]]

 [[2308  768]]

 [[2306  762]]

 [[2297  758]]

 [[2270  732]]

 [[2265  732]]

 [[2262  730]]

 [[2253  730]]

 [[2251  727]]

 [[2252  718]]

 [[2244  710]]]","[2300, 857]",19475.5,3556.7791657535245
169,"[[[ 307 1451]]

 [[ 302 1460]]

 [[ 302 1470]]

 [[ 308 1480]]

 [[ 318 1481]]

 [[ 318 1479]]

 [[ 321 1478]]

 [[ 325 1473]]

 [[ 326 1463]]

 [[ 323 1458]]

 [[ 318 1454]]

 [[ 316 1454]]

 [[ 313 1451]]]","[313, 1466]",550.0,100.44561326612609
170,"[[[  40 1405]]

 [[  37 1410]]

 [[  37 1426]]

 [[  47 1447]]

 [[  51 1450]]

 [[  67 1448]]

 [[  75 1441]]

 [[  80 1429]]

 [[  80 1419]]

 [[  78 1414]]

 [[  72 1407]]

 [[  63 1408]]

 [[  50 1407]]

 [[  43 1404]]]","[58, 1426]",1538.5,280.97377456351813
171,"[[[ 399 1385]]

 [[ 396 1386]]

 [[ 394 1392]]

 [[ 389 1392]]

 [[ 393 1400]]

 [[ 393 1408]]

 [[ 390 1411]]

 [[ 383 1411]]

 [[ 381 1413]]

 [[ 377 1423]]

 [[ 377 1430]]

 [[ 373 1434]]

 [[ 367 1434]]

 [[ 362 1443]]

 [[ 358 1442]]

 [[ 355 1445]]

 [[ 354 1451]]

 [[ 356 1456]]

 [[ 363 1462]]

 [[ 364 1465]]

 [[ 368 1466]]

 [[ 370 1469]]

 [[ 370 1471]]

 [[ 366 1474]]

 [[ 361 1474]]

 [[ 359 1472]]

 [[ 359 1476]]

 [[ 361 1478]]

 [[ 361 1486]]

 [[ 363 1489]]

 [[ 366 1488]]

 [[ 371 1476]]

 [[ 371 1461]]

 [[ 373 1456]]

 [[ 377 1454]]

 [[ 380 1449]]

 [[ 382 1435]]

 [[ 391 1425]]

 [[ 392 1420]]

 [[ 390 1413]]

 [[ 392 1409]]

 [[ 399 1405]]

 [[ 408 1405]]

 [[ 414 1400]]

 [[ 412 1394]]

 [[ 409 1393]]

 [[ 404 1387]]

 [[ 401 1387]]]","[379, 1433]",1302.5,237.87347505296222
172,"[[[  63 1348]]

 [[  59 1356]]

 [[  60 1366]]

 [[  63 1369]]

 [[  84 1367]]

 [[  87 1369]]

 [[  92 1368]]

 [[  92 1364]]

 [[  88 1361]]

 [[  88 1355]]

 [[  91 1349]]

 [[  91 1344]]

 [[  89 1342]]

 [[  85 1342]]

 [[  77 1358]]

 [[  74 1358]]

 [[  71 1355]]

 [[  71 1342]]

 [[  69 1342]]]","[75, 1357]",584.5,106.74629264372854
173,"[[[ 472 1324]]

 [[ 471 1332]]

 [[ 469 1334]]

 [[ 468 1352]]

 [[ 465 1363]]

 [[ 471 1370]]

 [[ 492 1381]]

 [[ 509 1382]]

 [[ 521 1377]]

 [[ 527 1372]]

 [[ 535 1369]]

 [[ 542 1362]]

 [[ 547 1353]]

 [[ 545 1336]]

 [[ 542 1328]]

 [[ 540 1327]]

 [[ 532 1327]]

 [[ 529 1330]]

 [[ 528 1336]]

 [[ 523 1337]]

 [[ 522 1330]]

 [[ 514 1330]]

 [[ 508 1333]]

 [[ 501 1331]]

 [[ 494 1325]]

 [[ 486 1314]]

 [[ 481 1315]]]","[503, 1351]",3728.0,680.8386295565782
174,"[[[ 416 1298]]

 [[ 416 1300]]

 [[ 419 1299]]

 [[ 420 1301]]

 [[ 417 1304]]

 [[ 417 1307]]

 [[ 413 1314]]

 [[ 410 1327]]

 [[ 413 1348]]

 [[ 410 1353]]

 [[ 407 1364]]

 [[ 403 1366]]

 [[ 399 1371]]

 [[ 399 1377]]

 [[ 408 1379]]

 [[ 421 1390]]

 [[ 426 1390]]

 [[ 439 1377]]

 [[ 443 1376]]

 [[ 446 1373]]

 [[ 446 1370]]

 [[ 439 1369]]

 [[ 435 1365]]

 [[ 435 1361]]

 [[ 438 1357]]

 [[ 444 1356]]

 [[ 450 1362]]

 [[ 455 1362]]

 [[ 459 1335]]

 [[ 458 1331]]

 [[ 446 1321]]

 [[ 440 1312]]

 [[ 438 1306]]

 [[ 433 1303]]

 [[ 428 1303]]

 [[ 423 1298]]]","[429, 1345]",3136.0,572.7226240046753
175,"[[[ 408 1299]]

 [[ 405 1294]]

 [[ 402 1293]]

 [[ 399 1286]]

 [[ 396 1284]]

 [[ 395 1289]]

 [[ 403 1294]]

 [[ 403 1296]]

 [[ 406 1298]]

 [[ 406 1301]]

 [[ 401 1302]]

 [[ 392 1292]]

 [[ 391 1278]]

 [[ 387 1274]]

 [[ 383 1273]]

 [[ 382 1276]]

 [[ 373 1279]]

 [[ 367 1283]]

 [[ 369 1293]]

 [[ 365 1298]]

 [[ 358 1300]]

 [[ 353 1310]]

 [[ 356 1308]]

 [[ 368 1308]]

 [[ 370 1306]]

 [[ 371 1300]]

 [[ 376 1299]]

 [[ 379 1301]]

 [[ 383 1310]]

 [[ 395 1314]]

 [[ 401 1314]]

 [[ 407 1305]]]","[383, 1295]",1044.0,190.66403681788296
176,"[[[ 205 1261]]

 [[ 202 1265]]

 [[ 202 1272]]

 [[ 205 1277]]

 [[ 205 1280]]

 [[ 210 1283]]

 [[ 219 1281]]

 [[ 225 1289]]

 [[ 225 1291]]

 [[ 221 1295]]

 [[ 221 1300]]

 [[ 228 1301]]

 [[ 230 1298]]

 [[ 234 1296]]

 [[ 230 1292]]

 [[ 230 1281]]

 [[ 222 1276]]

 [[ 215 1260]]

 [[ 212 1259]]]","[216, 1277]",530.0,96.79304551099422
